Node_ID,Music,Movies,Politics
114971,0.42,0.01,0.01
114985,0.99,0.99,0.01
115165,0.78,0.28,0.01
115278,0.42,0.36,0.01
115197,0.01,0.38,0.01
115280,0.01,0.01,0.01
115287,0.9,0.99,0.01
115453,0.38,0.01,0.01
115562,0.01,0.01,0.01
115591,0.84,0.99,0.99
115592,0.06,0.14,0.01
115593,0.01,0.01,0.01
115595,0.01,0.01,0.01
115596,0.88,0.78,0.01
115598,0.01,0.01,0.01
115568,0.99,0.99,0.01
115536,0.99,0.92,0.01
115604,0.18,0.8,0.01
115746,0.46,0.99,0.01
115634,0.01,0.99,0.01
115808,0.24,0.66,0.99
115846,0.01,0.01,0.01
115849,0.06,0.28,0.01
115837,0.96,0.99,0.01
115893,0.78,0.99,0.01
115877,0.01,0.01,0.01
115841,0.2,0.1,0.01
115590,0.4,0.5,0.01
115845,0.99,0.99,0.01
115948,0.28,0.58,0.01
115899,0.06,0.32,0.01
116058,0.01,0.01,0.01
116105,0.99,0.99,0.01
116108,0.99,0.99,0.01
116113,0.14,0.99,0.01
116312,0.02,0.02,0.01
116301,0.01,0.01,0.01
116343,0.22,0.96,0.01
116357,0.01,0.01,0.01
116344,0.99,0.4,0.01
116292,0.01,0.01,0.01
116348,0.08,0.08,0.01
116244,0.99,0.01,0.01
116435,0.99,0.99,0.01
116492,0.42,0.99,0.01
116536,0.18,0.18,0.01
116440,0.01,0.01,0.01
116537,0.01,0.01,0.01
116539,0.01,0.64,0.01
116483,0.99,0.99,0.01
116485,0.99,0.99,0.01
116489,0.9,0.99,0.01
116634,0.84,0.99,0.01
116672,0.38,0.64,0.01
116565,0.46,0.96,0.01
116677,0.01,0.3,0.01
116780,0.01,0.01,0.01
116678,0.32,0.46,0.01
116679,0.58,0.84,0.01
116668,0.99,0.99,0.01
116786,0.98,0.99,0.01
116828,0.01,0.01,0.01
116931,0.99,0.99,0.01
116889,0.01,0.01,0.01
116814,0.01,0.01,0.01
117123,0.64,0.34,0.01
117126,0.46,0.94,0.01
117134,0.16,0.99,0.01
117117,0.01,0.88,0.01
117118,0.16,0.99,0.01
117119,0.36,0.12,0.01
117276,0.14,0.52,0.01
117381,0.99,0.99,0.01
117383,0.14,0.28,0.01
117246,0.01,0.01,0.01
117323,0.24,0.24,0.01
117449,0.01,0.01,0.01
117372,0.99,0.99,0.01
117405,0.99,0.99,0.01
117571,0.01,0.01,0.01
117519,0.99,0.99,0.01
117616,0.44,0.7,0.01
117577,0.99,0.99,0.01
117787,0.01,0.01,0.01
117833,0.36,0.52,0.01
117802,0.72,0.99,0.01
117790,0.46,0.64,0.01
117931,0.84,0.99,0.01
117865,0.01,0.99,0.01
117933,0.32,0.98,0.01
117925,0.01,0.01,0.01
117926,0.42,0.88,0.01
117927,0.48,0.99,0.01
117928,0.68,0.99,0.01
117929,0.78,0.5,0.01
117930,0.22,0.01,0.01
118000,0.01,0.01,0.01
118003,0.01,0.01,0.01
118069,0.99,0.72,0.01
118171,0.99,0.99,0.01
118164,0.99,0.99,0.01
118176,0.46,0.99,0.01
118165,0.14,0.3,0.01
118167,0.99,0.99,0.01
118168,0.01,0.14,0.01
118169,0.24,0.01,0.01
118152,0.2,0.76,0.01
118368,0.34,0.01,0.01
118371,0.8,0.99,0.01
118372,0.99,0.99,0.01
118373,0.58,0.99,0.01
118374,0.99,0.99,0.01
118375,0.06,0.6,0.01
118360,0.01,0.01,0.99
118361,0.99,0.99,0.01
118275,0.99,0.99,0.99
118362,0.01,0.01,0.01
118566,0.99,0.68,0.01
118669,0.99,0.66,0.01
118747,0.24,0.26,0.01
118751,0.99,0.99,0.01
118752,0.99,0.82,0.01
118672,0.01,0.01,0.01
118772,0.44,0.99,0.01
118673,0.06,0.99,0.01
118865,0.66,0.94,0.01
118776,0.01,0.01,0.01
119252,0.5,0.99,0.01
119247,0.98,0.99,0.01
119255,0.44,0.14,0.01
119257,0.01,0.16,0.01
119391,0.99,0.99,0.01
119383,0.99,0.99,0.01
119258,0.32,0.99,0.01
119259,0.5,0.6,0.01
119476,0.01,0.01,0.01
119260,0.99,0.99,0.01
119261,0.99,0.99,0.01
119263,0.01,0.01,0.01
119264,0.06,0.99,0.01
119480,0.01,0.01,0.99
119458,0.12,0.14,0.99
119485,0.4,0.99,0.01
119473,0.99,0.86,0.01
119686,0.99,0.99,0.01
119475,0.38,0.99,0.01
119675,0.24,0.2,0.01
119687,0.01,0.01,0.99
119662,0.36,0.99,0.01
119688,0.36,0.8,0.01
119650,0.64,0.99,0.01
119664,0.01,0.01,0.01
119690,0.24,0.48,0.01
119631,0.01,0.01,0.01
119684,0.99,0.99,0.01
119665,0.36,0.01,0.01
119594,0.2,0.28,0.01
119765,0.38,0.52,0.99
119816,0.32,0.2,0.01
119827,0.2,0.44,0.01
119868,0.34,0.99,0.01
119841,0.28,0.7,0.01
119880,0.99,0.99,0.01
119865,0.1,0.34,0.01
120272,0.01,0.01,0.01
120249,0.08,0.44,0.01
120268,0.99,0.99,0.01
120269,0.22,0.52,0.01
120276,0.01,0.01,0.01
120363,0.99,0.99,0.99
120391,0.66,0.3,0.01
120526,0.01,0.01,0.99
120649,0.52,0.6,0.01
120655,0.01,0.01,0.01
120771,0.72,0.54,0.01
120673,0.99,0.99,0.01
120886,0.99,0.99,0.99
120932,0.99,0.9,0.01
120935,0.1,0.88,0.01
120950,0.01,0.84,0.01
120927,0.01,0.01,0.01
121054,0.99,0.96,0.01
120956,0.99,0.62,0.01
121032,0.99,0.99,0.01
120940,0.88,0.99,0.01
121020,0.4,0.7,0.01
121157,0.54,0.16,0.01
121144,0.22,0.6,0.01
121158,0.2,0.92,0.01
120943,0.42,0.99,0.01
121149,0.16,0.26,0.01
121151,0.86,0.68,0.01
121153,0.38,0.99,0.01
121323,0.01,0.01,0.01
121338,0.99,0.99,0.01
121403,0.44,0.99,0.01
121340,0.3,0.54,0.01
121405,0.68,0.99,0.01
121330,0.06,0.22,0.01
121561,0.82,0.99,0.01
121334,0.99,0.99,0.01
121562,0.66,0.99,0.01
121566,0.01,0.01,0.01
121557,0.3,0.16,0.01
121559,0.01,0.01,0.01
121819,0.01,0.01,0.01
121820,0.58,0.99,0.01
121822,0.01,0.99,0.01
121803,0.9,0.99,0.01
121805,0.99,0.99,0.01
121951,0.01,0.01,0.01
121928,0.62,0.99,0.99
122041,0.42,0.86,0.01
122042,0.01,0.01,0.01
122043,0.8,0.28,0.01
122045,0.16,0.99,0.01
121806,0.34,0.3,0.01
122007,0.01,0.01,0.01
121914,0.01,0.01,0.01
121812,0.16,0.38,0.99
122050,0.99,0.58,0.01
121941,0.14,0.14,0.01
121977,0.99,0.99,0.01
122010,0.01,0.01,0.01
122164,0.01,0.01,0.01
122051,0.38,0.6,0.99
122211,0.1,0.14,0.01
122266,0.01,0.01,0.99
122155,0.68,0.72,0.01
122284,0.01,0.01,0.01
122272,0.94,0.99,0.01
122274,0.52,0.14,0.01
122234,0.99,0.99,0.01
122434,0.84,0.99,0.01
122336,0.34,0.86,0.01
122449,0.68,0.99,0.01
122526,0.01,0.01,0.01
122407,0.01,0.01,0.01
122438,0.34,0.74,0.01
122657,0.36,0.74,0.01
122648,0.01,0.01,0.01
122650,0.01,0.01,0.01
122661,0.99,0.99,0.01
122546,0.66,0.99,0.01
122654,0.99,0.99,0.99
122667,0.01,0.01,0.01
122670,0.46,0.12,0.01
123037,0.99,0.28,0.01
123067,0.98,0.99,0.01
123185,0.38,0.76,0.01
123288,0.06,0.64,0.01
123289,0.4,0.99,0.01
123296,0.01,0.01,0.01
123438,0.99,0.99,0.01
123483,0.01,0.01,0.01
123617,0.78,0.18,0.01
123618,0.99,0.3,0.01
123620,0.99,0.99,0.01
123610,0.32,0.48,0.01
123612,0.22,0.64,0.01
123613,0.01,0.01,0.01
123660,0.14,0.99,0.01
123815,0.66,0.99,0.01
123893,0.26,0.99,0.01
124036,0.99,0.06,0.01
123895,0.01,0.01,0.01
124037,0.24,0.74,0.01
123911,0.76,0.99,0.99
124054,0.92,0.86,0.01
123900,0.28,0.14,0.01
124002,0.64,0.7,0.01
124213,0.99,0.56,0.01
124215,0.32,0.32,0.01
124465,0.01,0.01,0.01
124591,0.01,0.01,0.01
124521,0.88,0.99,0.01
124636,0.99,0.99,0.01
124876,0.7,0.99,0.01
124877,0.06,0.92,0.01
124953,0.01,0.01,0.01
124873,0.52,0.99,0.01
124881,0.12,0.99,0.01
124692,0.68,0.99,0.01
124884,0.76,0.99,0.99
124948,0.01,0.01,0.01
124886,0.01,0.01,0.01
124888,0.46,0.99,0.01
125071,0.34,0.3,0.01
125078,0.46,0.88,0.01
125062,0.01,0.01,0.01
125238,0.44,0.99,0.01
125064,0.64,0.99,0.01
125241,0.99,0.99,0.01
125242,0.34,0.66,0.01
125268,0.01,0.01,0.01
125244,0.01,0.01,0.01
125068,0.06,0.6,0.01
125246,0.62,0.99,0.01
125341,0.01,0.01,0.01
125356,0.28,0.86,0.01
125359,0.46,0.32,0.01
125353,0.52,0.26,0.01
125362,0.01,0.01,0.01
125363,0.44,0.99,0.01
125355,0.01,0.01,0.01
125235,0.16,0.99,0.01
125509,0.01,0.01,0.01
125513,0.88,0.99,0.01
125566,0.01,0.62,0.01
125443,0.01,0.01,0.01
125526,0.9,0.99,0.01
125560,0.22,0.62,0.01
125562,0.76,0.99,0.01
125777,0.99,0.99,0.01
125780,0.99,0.99,0.01
125781,0.34,0.82,0.01
125794,0.99,0.99,0.01
125899,0.99,0.99,0.01
125785,0.01,0.01,0.01
125788,0.34,0.64,0.01
125915,0.06,0.99,0.01
125773,0.99,0.66,0.01
125804,0.24,0.72,0.01
125906,0.54,0.82,0.01
125921,0.01,0.01,0.01
126106,0.6,0.32,0.01
126108,0.36,0.5,0.01
126030,0.01,0.01,0.01
126111,0.01,0.01,0.01
126211,0.3,0.76,0.99
126212,0.01,0.99,0.01
126100,0.01,0.01,0.01
126105,0.1,0.14,0.01
126290,0.24,0.48,0.01
126214,0.99,0.88,0.01
126422,0.5,0.86,0.01
126225,0.01,0.01,0.01
126496,0.1,0.48,0.01
126499,0.1,0.34,0.01
126417,0.5,0.96,0.01
126677,0.01,0.01,0.01
126709,0.01,0.01,0.99
126801,0.88,0.84,0.01
126804,0.01,0.01,0.99
126843,0.01,0.01,0.99
126844,0.92,0.99,0.01
126846,0.1,0.14,0.01
126703,0.62,0.99,0.01
126838,0.01,0.01,0.01
127013,0.99,0.99,0.01
127018,0.1,0.46,0.01
127026,0.01,0.01,0.01
127158,0.99,0.99,0.01
127176,0.99,0.99,0.01
127161,0.68,0.99,0.01
127030,0.28,0.3,0.01
127163,0.48,0.64,0.99
127164,0.56,0.32,0.01
127341,0.01,0.01,0.01
127373,0.46,0.86,0.01
127399,0.99,0.99,0.01
127404,0.54,0.28,0.01
127152,0.7,0.99,0.01
127153,0.12,0.6,0.01
127406,0.99,0.96,0.01
127390,0.48,0.94,0.01
127408,0.76,0.99,0.01
127393,0.99,0.99,0.01
127271,0.99,0.56,0.01
127536,0.01,0.01,0.01
127582,0.46,0.2,0.01
127612,0.06,0.8,0.01
127615,0.01,0.06,0.01
127616,0.01,0.01,0.01
127617,0.99,0.99,0.01
127620,0.01,0.01,0.01
127791,0.01,0.01,0.01
127865,0.01,0.01,0.01
127763,0.01,0.01,0.01
127958,0.06,0.06,0.01
128011,0.01,0.01,0.01
128003,0.94,0.98,0.01
128007,0.01,0.01,0.99
128146,0.22,0.64,0.01
128148,0.14,0.14,0.01
128143,0.99,0.2,0.01
128155,0.06,0.46,0.01
128009,0.38,0.6,0.01
128010,0.54,0.3,0.01
128283,0.26,0.88,0.01
128285,0.96,0.3,0.01
128276,0.22,0.32,0.01
128277,0.01,0.01,0.01
128288,0.14,0.01,0.01
128334,0.01,0.01,0.01
128294,0.01,0.01,0.01
128156,0.94,0.92,0.01
128157,0.36,0.46,0.01
128317,0.3,0.26,0.01
128529,0.01,0.99,0.01
128611,0.01,0.01,0.01
128599,0.01,0.01,0.01
128612,0.6,0.44,0.01
128470,0.64,0.8,0.01
128589,0.56,0.14,0.01
128656,0.99,0.99,0.01
128614,0.99,0.99,0.01
128615,0.99,0.9,0.01
128617,0.99,0.8,0.01
128619,0.1,0.24,0.01
128593,0.54,0.52,0.01
128620,0.5,0.99,0.01
128713,0.1,0.1,0.01
128754,0.01,0.01,0.01
128759,0.52,0.99,0.01
128610,0.26,0.92,0.01
128715,0.99,0.12,0.01
128852,0.52,0.66,0.01
128870,0.01,0.01,0.01
128673,0.22,0.64,0.01
128676,0.01,0.01,0.01
128813,0.7,0.5,0.01
128859,0.01,0.01,0.01
128988,0.32,0.44,0.01
128862,0.58,0.99,0.01
128978,0.28,0.62,0.01
128863,0.01,0.99,0.01
128989,0.01,0.01,0.01
128864,0.01,0.01,0.01
128979,0.01,0.01,0.01
128992,0.78,0.74,0.01
128981,0.01,0.01,0.01
128685,0.18,0.32,0.01
129064,0.1,0.14,0.01
129066,0.68,0.5,0.01
129059,0.88,0.99,0.01
128985,0.01,0.01,0.01
129173,0.5,0.86,0.01
129190,0.14,0.3,0.01
129294,0.01,0.01,0.01
129297,0.99,0.01,0.01
129105,0.99,0.62,0.01
129370,0.1,0.68,0.01
129371,0.34,0.56,0.01
129467,0.01,0.01,0.01
129372,0.38,0.62,0.01
129469,0.58,0.99,0.99
129283,0.99,0.99,0.99
129375,0.1,0.99,0.01
129455,0.1,0.46,0.01
129470,0.01,0.01,0.01
129456,0.01,0.01,0.01
129457,0.01,0.01,0.01
129471,0.58,0.26,0.01
129472,0.01,0.01,0.01
129473,0.62,0.94,0.01
129461,0.01,0.01,0.01
129572,0.12,0.18,0.99
129573,0.06,0.24,0.01
129575,0.68,0.99,0.01
129532,0.01,0.01,0.01
129569,0.9,0.99,0.01
129570,0.01,0.01,0.01
129581,0.01,0.01,0.01
129585,0.18,0.48,0.01
129726,0.01,0.01,0.01
129727,0.08,0.52,0.99
129729,0.6,0.99,0.01
129783,0.01,0.74,0.01
129758,0.28,0.12,0.01
129762,0.99,0.99,0.01
129810,0.99,0.36,0.01
129962,0.76,0.84,0.01
129779,0.99,0.01,0.99
129780,0.42,0.88,0.01
130009,0.01,0.56,0.99
130025,0.99,0.99,0.01
130026,0.01,0.01,0.01
130028,0.46,0.76,0.01
130127,0.01,0.01,0.01
129955,0.78,0.62,0.01
129956,0.26,0.16,0.01
129959,0.54,0.44,0.01
129960,0.01,0.01,0.01
130152,0.99,0.99,0.01
130135,0.08,0.4,0.01
130136,0.01,0.01,0.01
130140,0.44,0.46,0.01
130501,0.88,0.99,0.01
130487,0.4,0.34,0.01
130488,0.01,0.01,0.01
130491,0.58,0.92,0.01
130492,0.58,0.9,0.01
130494,0.76,0.99,0.01
130500,0.99,0.78,0.01
130540,0.14,0.99,0.01
130786,0.01,0.01,0.01
130845,0.01,0.01,0.01
130902,0.01,0.01,0.01
130919,0.92,0.99,0.01
131114,0.01,0.01,0.01
131281,0.01,0.01,0.01
131311,0.68,0.01,0.01
131288,0.64,0.01,0.01
131403,0.22,0.76,0.01
131509,0.99,0.99,0.01
131552,0.2,0.99,0.01
131648,0.42,0.14,0.01
131658,0.18,0.56,0.01
131659,0.36,0.44,0.01
131636,0.99,0.99,0.01
131778,0.22,0.99,0.01
131882,0.36,0.94,0.01
131883,0.01,0.01,0.01
131869,0.36,0.99,0.01
131943,0.42,0.99,0.01
131890,0.01,0.92,0.01
132019,0.38,0.01,0.01
132152,0.38,0.7,0.01
132183,0.12,0.99,0.01
132173,0.6,0.99,0.01
132150,0.01,0.86,0.01
132217,0.24,0.99,0.99
132175,0.99,0.99,0.01
132347,0.99,0.99,0.01
132289,0.24,0.44,0.01
132438,0.54,0.48,0.01
132452,0.4,0.99,0.01
132442,0.84,0.6,0.01
132460,0.26,0.92,0.01
132547,0.01,0.01,0.01
132493,0.99,0.01,0.01
132711,0.6,0.54,0.99
132837,0.44,0.76,0.01
132728,0.01,0.01,0.01
132730,0.38,0.99,0.01
132732,0.01,0.01,0.01
132734,0.74,0.01,0.01
132735,0.99,0.99,0.01
132844,0.38,0.36,0.01
132923,0.08,0.14,0.01
132847,0.01,0.01,0.01
133025,0.01,0.01,0.01
133028,0.06,0.58,0.01
133019,0.48,0.99,0.01
133162,0.01,0.01,0.01
133233,0.68,0.74,0.01
133382,0.96,0.54,0.01
133310,0.18,0.99,0.01
133364,0.01,0.01,0.01
133303,0.99,0.99,0.01
133657,0.99,0.88,0.01
133660,0.01,0.01,0.01
133663,0.24,0.3,0.01
133879,0.01,0.01,0.01
133883,0.01,0.01,0.01
133885,0.01,0.99,0.01
133981,0.1,0.99,0.01
133970,0.78,0.44,0.99
133889,0.06,0.42,0.01
133971,0.36,0.66,0.01
133873,0.28,0.99,0.01
134207,0.9,0.99,0.01
134211,0.99,0.01,0.01
134213,0.76,0.99,0.01
134204,0.99,0.99,0.01
134185,0.01,0.01,0.01
134331,0.01,0.01,0.01
134386,0.9,0.99,0.01
134382,0.4,0.8,0.01
134387,0.22,0.62,0.01
134391,0.38,0.99,0.01
134537,0.01,0.01,0.01
134398,0.99,0.99,0.01
134573,0.14,0.32,0.01
134658,0.99,0.72,0.99
134957,0.99,0.99,0.01
135076,0.01,0.01,0.01
135062,0.46,0.44,0.01
135067,0.01,0.01,0.01
135082,0.32,0.88,0.01
135070,0.28,0.99,0.01
134952,0.92,0.92,0.01
134953,0.44,0.88,0.01
135087,0.01,0.01,0.01
134955,0.48,0.99,0.01
135263,0.12,0.26,0.01
135307,0.01,0.01,0.01
135273,0.01,0.01,0.01
135249,0.99,0.99,0.99
135251,0.99,0.99,0.01
135422,0.01,0.01,0.01
135423,0.72,0.48,0.01
135438,0.16,0.99,0.01
135530,0.04,0.04,0.01
135415,0.99,0.99,0.99
135389,0.01,0.01,0.01
135617,0.01,0.01,0.01
135618,0.64,0.99,0.01
135619,0.01,0.01,0.01
135679,0.82,0.82,0.01
135612,0.01,0.3,0.01
135680,0.01,0.01,0.01
135591,0.99,0.68,0.01
135614,0.01,0.01,0.01
135615,0.01,0.01,0.01
135524,0.01,0.99,0.01
135766,0.99,0.38,0.01
135816,0.22,0.8,0.01
135818,0.01,0.01,0.01
135977,0.22,0.12,0.01
135979,0.01,0.01,0.01
135991,0.01,0.01,0.01
135992,0.1,0.44,0.01
136022,0.01,0.01,0.01
136023,0.48,0.99,0.01
136029,0.68,0.52,0.01
136030,0.99,0.99,0.01
136031,0.06,0.32,0.01
135993,0.66,0.78,0.01
135981,0.01,0.01,0.01
135982,0.99,0.99,0.01
135984,0.01,0.01,0.01
136034,0.82,0.99,0.01
135985,0.5,0.99,0.01
136098,0.01,0.01,0.01
136087,0.24,0.99,0.01
136099,0.99,0.99,0.01
135987,0.42,0.06,0.01
136100,0.86,0.44,0.01
136102,0.5,0.99,0.01
135990,0.74,0.44,0.01
136141,0.99,0.99,0.01
136103,0.01,0.01,0.01
136104,0.01,0.01,0.01
136105,0.01,0.01,0.01
136144,0.7,0.01,0.01
136107,0.99,0.82,0.01
136109,0.99,0.99,0.01
136134,0.98,0.99,0.01
136110,0.99,0.98,0.01
136149,0.01,0.01,0.01
136135,0.01,0.01,0.01
136115,0.01,0.01,0.01
136117,0.01,0.01,0.01
136045,0.16,0.99,0.01
136140,0.01,0.01,0.01
136179,0.5,0.99,0.01
136047,0.01,0.01,0.01
136048,0.06,0.99,0.01
136182,0.38,0.44,0.99
136322,0.01,0.01,0.01
136294,0.01,0.01,0.01
136311,0.01,0.01,0.99
136326,0.62,0.44,0.01
136327,0.5,0.99,0.01
136398,0.6,0.99,0.01
136376,0.38,0.99,0.01
136170,0.01,0.01,0.01
136393,0.22,0.99,0.01
136360,0.32,0.5,0.01
136517,0.7,0.01,0.01
136518,0.54,0.99,0.99
136409,0.01,0.01,0.01
136513,0.6,0.62,0.01
136514,0.42,0.3,0.99
136591,0.01,0.01,0.01
136593,0.44,0.44,0.01
136440,0.99,0.99,0.01
136394,0.01,0.01,0.01
136574,0.48,0.48,0.01
136575,0.24,0.99,0.01
136578,0.01,0.01,0.01
136617,0.99,0.99,0.01
136579,0.06,0.06,0.01
136787,0.36,0.99,0.01
136802,0.68,0.68,0.01
136803,0.01,0.01,0.01
136789,0.04,0.04,0.01
136780,0.76,0.84,0.01
136745,0.01,0.78,0.01
136721,0.99,0.7,0.01
136722,0.01,0.01,0.01
136723,0.99,0.99,0.01
136724,0.14,0.92,0.01
136725,0.99,0.99,0.01
136952,0.28,0.14,0.01
136848,0.01,0.01,0.01
136968,0.88,0.99,0.01
136969,0.01,0.01,0.01
136800,0.2,0.44,0.01
137026,0.76,0.99,0.01
136903,0.6,0.7,0.01
136944,0.42,0.86,0.01
136904,0.78,0.66,0.01
136986,0.14,0.99,0.01
136945,0.2,0.01,0.01
136946,0.01,0.01,0.01
136987,0.68,0.98,0.01
137063,0.99,0.99,0.01
136970,0.01,0.01,0.01
137067,0.01,0.5,0.01
137131,0.74,0.14,0.01
137025,0.99,0.99,0.01
136950,0.22,0.52,0.01
137108,0.58,0.99,0.01
137109,0.08,0.48,0.01
137137,0.4,0.64,0.01
137111,0.34,0.99,0.01
137114,0.74,0.99,0.01
137143,0.01,0.01,0.01
137115,0.14,0.12,0.01
137117,0.01,0.14,0.01
137281,0.4,0.99,0.01
137252,0.96,0.32,0.01
137237,0.1,0.28,0.99
137223,0.5,0.64,0.01
137121,0.04,0.04,0.01
137292,0.99,0.99,0.01
137328,0.18,0.66,0.01
137129,0.36,0.52,0.99
137344,0.99,0.56,0.01
137130,0.98,0.76,0.99
137169,0.99,0.99,0.01
137265,0.01,0.01,0.01
137392,0.5,0.74,0.99
137507,0.06,0.5,0.01
137522,0.24,0.32,0.01
137510,0.36,0.99,0.99
137523,0.14,0.58,0.99
137490,0.01,0.01,0.01
137400,0.28,0.54,0.01
137524,0.99,0.99,0.01
137525,0.2,0.32,0.01
137526,0.99,0.14,0.01
137527,0.01,0.01,0.01
137352,0.24,0.5,0.01
137717,0.01,0.01,0.01
137607,0.99,0.99,0.01
137594,0.32,0.01,0.01
137505,0.4,0.76,0.01
137708,0.01,0.01,0.01
137658,0.82,0.82,0.01
137710,0.9,0.99,0.01
137748,0.78,0.99,0.01
137768,0.1,0.99,0.01
137770,0.1,0.01,0.01
137751,0.01,0.01,0.01
137653,0.99,0.84,0.01
137799,0.5,0.56,0.01
137801,0.01,0.01,0.01
137722,0.56,0.7,0.01
137916,0.92,0.74,0.01
137725,0.01,0.01,0.01
137808,0.99,0.99,0.01
137810,0.01,0.01,0.01
137803,0.14,0.74,0.01
137804,0.38,0.32,0.01
137832,0.99,0.99,0.01
138026,0.01,0.01,0.01
138185,0.99,0.99,0.01
138206,0.99,0.99,0.01
138301,0.2,0.26,0.01
138302,0.01,0.01,0.01
138163,0.44,0.3,0.01
138338,0.99,0.99,0.01
138298,0.38,0.99,0.99
138422,0.01,0.01,0.01
138344,0.99,0.58,0.01
138415,0.99,0.99,0.01
138381,0.44,0.18,0.01
138433,0.28,0.99,0.01
138435,0.01,0.01,0.01
138661,0.66,0.76,0.01
138650,0.99,0.99,0.01
138663,0.2,0.58,0.01
138695,0.34,0.99,0.01
138651,0.4,0.28,0.99
138517,0.34,0.3,0.01
138565,0.44,0.01,0.01
138653,0.2,0.46,0.01
138685,0.1,0.32,0.01
138699,0.34,0.12,0.01
138753,0.99,0.99,0.01
138700,0.18,0.54,0.01
138726,0.99,0.99,0.01
138705,0.01,0.01,0.01
138710,0.1,0.1,0.01
138658,0.96,0.92,0.01
138660,0.99,0.99,0.01
138903,0.1,0.1,0.99
138846,0.01,0.01,0.01
138910,0.01,0.01,0.01
138645,0.06,0.82,0.01
138956,0.5,0.99,0.01
139013,0.84,0.99,0.01
139031,0.01,0.01,0.01
139141,0.78,0.74,0.01
139113,0.01,0.01,0.01
138990,0.06,0.26,0.01
139104,0.01,0.01,0.01
139109,0.99,0.99,0.01
139143,0.8,0.12,0.01
139191,0.01,0.01,0.01
139136,0.01,0.01,0.01
139193,0.16,0.1,0.01
139337,0.01,0.01,0.01
139341,0.99,0.99,0.01
139382,0.58,0.62,0.99
139384,0.01,0.01,0.01
139459,0.3,0.2,0.01
139379,0.99,0.99,0.01
139492,0.3,0.82,0.01
139517,0.01,0.01,0.01
139507,0.99,0.99,0.01
139592,0.38,0.8,0.01
139588,0.01,0.01,0.01
139686,0.99,0.74,0.01
139589,0.76,0.14,0.99
139590,0.54,0.01,0.99
139714,0.01,0.96,0.01
139708,0.99,0.56,0.01
139574,0.72,0.48,0.01
139909,0.7,0.62,0.01
139737,0.99,0.99,0.01
139910,0.14,0.96,0.01
139912,0.42,0.12,0.01
139913,0.6,0.62,0.01
140029,0.5,0.9,0.01
140045,0.46,0.46,0.01
140048,0.01,0.01,0.01
140039,0.01,0.01,0.01
140008,0.22,0.14,0.01
140244,0.24,0.99,0.01
140246,0.99,0.48,0.01
140233,0.01,0.01,0.01
140463,0.01,0.01,0.01
140451,0.99,0.38,0.01
140466,0.01,0.01,0.01
140551,0.99,0.99,0.01
140552,0.34,0.58,0.01
140671,0.3,0.48,0.99
140548,0.34,0.28,0.01
140777,0.36,0.34,0.01
140778,0.38,0.44,0.01
140779,0.01,0.01,0.01
140739,0.48,0.58,0.01
140782,0.99,0.99,0.01
140839,0.01,0.01,0.01
140811,0.1,0.46,0.01
140787,0.01,0.01,0.01
140789,0.01,0.01,0.01
141021,0.99,0.98,0.01
141027,0.1,0.7,0.99
141139,0.01,0.01,0.01
141140,0.54,0.32,0.01
141083,0.01,0.01,0.01
141141,0.68,0.01,0.01
141305,0.99,0.8,0.01
141307,0.99,0.99,0.01
141320,0.72,0.46,0.01
141363,0.18,0.26,0.01
141322,0.88,0.82,0.01
141324,0.14,0.14,0.01
141429,0.2,0.76,0.01
141468,0.24,0.26,0.01
141482,0.1,0.1,0.01
141357,0.16,0.76,0.01
141358,0.34,0.99,0.01
141472,0.01,0.01,0.99
141517,0.88,0.01,0.01
141518,0.18,0.7,0.01
141508,0.99,0.99,0.01
141676,0.52,0.7,0.01
141678,0.99,0.14,0.01
141694,0.26,0.62,0.01
141685,0.99,0.99,0.01
141695,0.34,0.48,0.01
141597,0.01,0.28,0.01
141600,0.8,0.5,0.01
141773,0.99,0.99,0.01
141789,0.99,0.62,0.01
141673,0.54,0.78,0.01
141818,0.14,0.86,0.01
141819,0.18,0.12,0.01
141822,0.76,0.56,0.99
141906,0.01,0.01,0.01
141947,0.08,0.64,0.01
141823,0.84,0.99,0.99
141909,0.48,0.99,0.01
142009,0.48,0.54,0.01
142012,0.7,0.7,0.01
142053,0.01,0.58,0.01
141975,0.99,0.96,0.01
142046,0.01,0.44,0.01
141983,0.99,0.99,0.01
142175,0.01,0.01,0.01
142047,0.24,0.72,0.01
142163,0.99,0.99,0.01
142232,0.46,0.34,0.99
142225,0.2,0.32,0.99
142226,0.88,0.44,0.01
142280,0.18,0.68,0.01
142294,0.99,0.56,0.01
142227,0.66,0.7,0.01
142255,0.96,0.99,0.01
142299,0.24,0.98,0.01
142411,0.32,0.99,0.01
142303,0.06,0.46,0.01
142412,0.24,0.48,0.01
142391,0.08,0.14,0.01
142416,0.88,0.99,0.01
142417,0.12,0.12,0.01
142409,0.38,0.54,0.99
142532,0.01,0.01,0.01
142519,0.94,0.99,0.01
142537,0.01,0.48,0.01
142566,0.01,0.01,0.01
142522,0.99,0.99,0.99
142636,0.78,0.32,0.01
142560,0.01,0.01,0.01
142527,0.24,0.3,0.01
142627,0.44,0.44,0.99
142628,0.01,0.01,0.01
142731,0.36,0.56,0.01
142715,0.44,0.8,0.01
142633,0.01,0.99,0.01
142719,0.42,0.2,0.01
142722,0.01,0.01,0.01
142825,0.99,0.62,0.01
142967,0.24,0.34,0.01
142828,0.1,0.1,0.01
