Node_ID,Music,Movies,Politics
665858,0.01,0.01,0.01
665846,0.01,0.01,0.01
665727,0.875,0.875,0.01
665795,0.938,0.984,0.01
665859,0.01,0.01,0.01
665869,0.01,0.01,0.01
665775,0.984,0.75,0.5
665713,0.01,0.01,0.01
665728,0.75,0.938,0.01
665881,0.5,0.99,0.01
665714,0.969,0.969,0.01
665870,0.5,0.01,0.01
665796,0.01,0.01,0.01
665729,0.5,0.5,0.01
665882,0.01,0.01,0.01
665715,0.75,0.99,0.01
665860,0.01,0.01,0.01
665797,0.5,0.875,0.01
665883,0.5,0.13,0.01
665861,0.01,0.01,0.01
665798,0.01,0.01,0.01
665753,0.99,0.99,0.01
665862,0.938,0.99,0.01
665896,0.01,0.01,0.01
665871,0.01,0.01,0.01
665666,0.18,0.5,0.01
665799,0.01,0.01,0.01
665884,0.875,0.969,0.01
665897,0.01,0.01,0.01
665863,0.01,0.01,0.01
665730,0.01,0.01,0.01
665872,0.01,0.75,0.01
665800,0.01,0.938,0.01
665667,0.75,0.875,0.01
665864,0.01,0.01,0.01
665885,0.01,0.01,0.01
665865,0.22,0.938,0.01
665912,0.01,0.01,0.01
665801,0.01,0.01,0.01
665898,0.5,0.938,0.01
665754,0.875,0.99,0.01
665741,0.5,0.01,0.01
665873,0.5,0.5,0.01
665926,0.01,0.01,0.01
665913,0.01,0.01,0.01
665802,0.01,0.01,0.01
665914,0.5,0.28,0.01
665755,0.01,0.01,0.01
665899,0.875,0.969,0.01
665742,0.06,0.16,0.01
665668,0.01,0.01,0.01
665874,0.875,0.875,0.01
665927,0.01,0.01,0.01
665886,0.875,0.75,0.01
665756,0.07,0.5,0.01
665915,0.938,0.5,0.01
665900,0.01,0.01,0.01
665669,0.5,0.984,0.01
665808,0.75,0.99,0.01
665928,0.01,0.01,0.01
665743,0.875,0.875,0.01
665875,0.01,0.01,0.01
665887,0.984,0.99,0.01
665916,0.75,0.969,0.01
665757,0.01,0.01,0.01
665876,0.938,0.969,0.01
665670,0.5,0.938,0.01
665901,0.5,0.938,0.01
665929,0.75,0.5,0.01
665888,0.75,0.969,0.01
665758,0.12,0.5,0.01
665941,0.75,0.99,0.01
665902,0.01,0.75,0.01
665809,0.05,0.875,0.01
665930,0.01,0.01,0.01
665784,0.01,0.01,0.01
665889,0.01,0.01,0.01
665759,0.01,0.01,0.01
665903,0.75,0.5,0.01
665931,0.01,0.01,0.01
665942,0.75,0.99,0.01
665877,0.5,0.984,0.01
665760,0.01,0.984,0.01
665890,0.75,0.984,0.01
665932,0.01,0.01,0.01
665824,0.01,0.01,0.01
665785,0.01,0.01,0.01
665943,0.5,0.969,0.01
665904,0.01,0.875,0.01
665878,0.969,0.99,0.01
665956,0.01,0.01,0.01
665933,0.875,0.75,0.01
665786,0.01,0.01,0.01
665891,0.75,0.984,0.01
665905,0.75,0.875,0.01
665879,0.01,0.01,0.01
665957,0.5,0.938,0.01
665787,0.5,0.875,0.01
665906,0.01,0.01,0.01
665944,0.938,0.99,0.01
665892,0.01,0.01,0.01
665880,0.01,0.01,0.01
665907,0.31,0.5,0.01
665847,0.5,0.5,0.01
665893,0.16,0.29,0.01
665908,0.03,0.875,0.01
665810,0.75,0.875,0.01
665848,0.01,0.01,0.5
665849,0.01,0.01,0.01
665812,0.4,0.875,0.01
665850,0.01,0.01,0.01
665934,0.5,0.99,0.01
665894,0.05,0.875,0.01
665788,0.01,0.01,0.01
665789,0.01,0.01,0.01
665803,0.21,0.984,0.01
665909,0.875,0.875,0.01
665895,0.5,0.875,0.01
665804,0.5,0.01,0.01
665971,0.5,0.969,0.01
665790,0.75,0.875,0.01
665986,0.938,0.969,0.01
666001,0.75,0.5,0.01
665972,0.01,0.01,0.01
665958,0.5,0.875,0.01
666016,0.01,0.01,0.01
665945,0.938,0.875,0.01
666002,0.05,0.45,0.01
665973,0.969,0.875,0.5
665987,0.01,0.01,0.01
666003,0.938,0.875,0.01
665988,0.01,0.01,0.01
665917,0.01,0.75,0.01
665745,0.01,0.01,0.01
665813,0.01,0.01,0.01
665935,0.01,0.01,0.01
666031,0.5,0.5,0.01
665814,0.01,0.01,0.01
666017,0.01,0.01,0.01
666004,0.01,0.01,0.01
665918,0.29,0.5,0.01
665989,0.12,0.875,0.01
665974,0.01,0.01,0.5
665815,0.06,0.01,0.01
665936,0.01,0.01,0.01
666005,0.5,0.875,0.01
665946,0.969,0.938,0.01
665937,0.5,0.938,0.01
665919,0.01,0.01,0.01
665816,0.01,0.01,0.01
666006,0.75,0.875,0.01
665947,0.875,0.875,0.01
665805,0.75,0.5,0.01
665817,0.01,0.01,0.01
665920,0.01,0.01,0.01
665990,0.875,0.99,0.01
665975,0.47,0.75,0.01
666007,0.875,0.938,0.01
665938,0.5,0.99,0.01
665948,0.75,0.01,0.01
665921,0.01,0.938,0.01
665818,0.01,0.01,0.01
666046,0.17,0.875,0.01
665949,0.75,0.01,0.01
665976,0.5,0.875,0.01
665819,0.875,0.969,0.01
666047,0.01,0.01,0.5
665922,0.75,0.984,0.01
665939,0.75,0.875,0.01
666008,0.938,0.99,0.01
665950,0.938,0.938,0.01
665977,0.5,0.875,0.01
666048,0.5,0.875,0.01
665991,0.5,0.969,0.01
665820,0.75,0.938,0.01
666009,0.01,0.01,0.01
665923,0.75,0.875,0.01
665992,0.01,0.875,0.01
665978,0.75,0.938,0.01
666010,0.23,0.23,0.01
665951,0.01,0.01,0.01
666061,0.01,0.01,0.01
665940,0.1,0.26,0.01
666062,0.875,0.25,0.01
665979,0.01,0.01,0.01
666032,0.01,0.01,0.01
665924,0.01,0.5,0.01
666033,0.75,0.875,0.01
666063,0.5,0.875,0.01
665925,0.11,0.5,0.01
666076,0.01,0.938,0.01
666064,0.01,0.01,0.01
665980,0.24,0.875,0.01
666065,0.75,0.875,0.01
666091,0.01,0.01,0.01
665981,0.5,0.19,0.01
666066,0.5,0.75,0.01
666092,0.875,0.969,0.01
665825,0.969,0.969,0.01
665952,0.938,0.938,0.01
666067,0.01,0.938,0.01
666077,0.01,0.01,0.01
665910,0.01,0.01,0.01
666078,0.938,0.5,0.01
666106,0.01,0.938,0.01
666093,0.01,0.01,0.01
666068,0.75,0.938,0.01
665826,0.01,0.875,0.01
665982,0.01,0.01,0.01
666094,0.75,0.875,0.01
666034,0.5,0.75,0.01
666079,0.01,0.01,0.01
666107,0.75,0.875,0.01
665983,0.5,0.01,0.01
666069,0.5,0.75,0.01
666095,0.01,0.969,0.01
666080,0.12,0.06,0.01
665827,0.5,0.938,0.01
665984,0.01,0.01,0.01
666108,0.01,0.99,0.01
666096,0.01,0.01,0.01
665985,0.01,0.01,0.01
666035,0.01,0.969,0.01
666109,0.875,0.875,0.01
666081,0.01,0.01,0.01
665828,0.875,0.969,0.01
666121,0.01,0.01,0.01
666110,0.01,0.01,0.01
666036,0.01,0.01,0.01
666097,0.01,0.01,0.01
665829,0.969,0.33,0.01
666111,0.984,0.969,0.01
666122,0.875,0.938,0.01
666098,0.01,0.01,0.01
666037,0.01,0.01,0.01
665953,0.01,0.01,0.01
666123,0.01,0.01,0.01
665830,0.01,0.01,0.01
666099,0.875,0.938,0.01
665954,0.938,0.969,0.01
665831,0.12,0.11,0.01
666018,0.969,0.969,0.01
666124,0.01,0.01,0.01
666100,0.01,0.01,0.01
665955,0.01,0.01,0.01
666112,0.5,0.984,0.01
666125,0.75,0.75,0.01
666136,0.01,0.01,0.01
666019,0.5,0.99,0.01
666101,0.875,0.969,0.01
665832,0.5,0.969,0.01
666020,0.75,0.969,0.01
666113,0.01,0.01,0.01
666137,0.01,0.01,0.01
665833,0.875,0.875,0.01
666102,0.19,0.938,0.01
666138,0.07,0.875,0.01
666126,0.01,0.01,0.01
665834,0.01,0.01,0.01
666021,0.75,0.5,0.01
666114,0.05,0.5,0.01
666049,0.01,0.01,0.01
666103,0.01,0.01,0.01
666022,0.01,0.01,0.01
665835,0.01,0.01,0.01
666139,0.969,0.969,0.01
666127,0.875,0.969,0.01
666038,0.75,0.938,0.01
666115,0.5,0.875,0.01
666104,0.01,0.01,0.01
666050,0.938,0.5,0.01
666151,0.875,0.969,0.01
666023,0.14,0.5,0.01
666039,0.01,0.01,0.01
666128,0.75,0.99,0.01
666140,0.01,0.01,0.01
666116,0.5,0.969,0.01
666105,0.01,0.01,0.01
666040,0.01,0.01,0.01
666011,0.01,0.01,0.01
666152,0.01,0.01,0.01
666024,0.75,0.938,0.01
666117,0.31,0.75,0.01
665993,0.21,0.875,0.01
666041,0.75,0.875,0.01
666166,0.5,0.75,0.01
666118,0.01,0.01,0.01
666153,0.03,0.5,0.01
665994,0.5,0.22,0.01
666025,0.01,0.01,0.01
666051,0.01,0.75,0.01
666042,0.01,0.01,0.01
666119,0.01,0.01,0.01
666167,0.01,0.01,0.01
665995,0.875,0.984,0.01
666043,0.01,0.01,0.01
666052,0.01,0.01,0.01
666026,0.01,0.01,0.01
666120,0.01,0.01,0.01
665996,0.75,0.938,0.01
666044,0.01,0.01,0.01
666012,0.5,0.875,0.01
666053,0.5,0.984,0.01
666027,0.01,0.01,0.01
665997,0.01,0.01,0.01
666168,0.938,0.875,0.01
666045,0.75,0.938,0.01
666182,0.01,0.01,0.01
665998,0.01,0.01,0.01
666013,0.01,0.01,0.01
666054,0.33,0.75,0.01
665999,0.01,0.01,0.01
666196,0.01,0.01,0.01
666014,0.5,0.5,0.01
666028,0.01,0.01,0.01
666055,0.01,0.01,0.01
666000,0.01,0.01,0.01
666197,0.75,0.99,0.01
666169,0.01,0.01,0.01
666183,0.969,0.75,0.01
666211,0.17,0.08,0.01
666070,0.75,0.938,0.01
666198,0.01,0.01,0.01
666015,0.01,0.875,0.01
666029,0.01,0.875,0.01
666212,0.938,0.875,0.01
666170,0.938,0.75,0.01
666184,0.23,0.875,0.01
666056,0.01,0.01,0.01
666071,0.5,0.875,0.01
666030,0.01,0.01,0.01
666226,0.04,0.01,0.01
666057,0.984,0.99,0.01
666213,0.938,0.35,0.01
666083,0.13,0.17,0.01
666241,0.01,0.01,0.01
666171,0.75,0.969,0.01
666227,0.75,0.969,0.01
666072,0.01,0.875,0.01
666242,0.01,0.01,0.01
666058,0.01,0.01,0.01
666084,0.5,0.01,0.01
666172,0.99,0.938,0.01
666228,0.05,0.984,0.01
666073,0.01,0.01,0.01
666214,0.01,0.01,0.01
666085,0.15,0.875,0.01
666059,0.875,0.5,0.01
666243,0.01,0.01,0.01
666215,0.875,0.969,0.01
666229,0.75,0.07,0.01
666060,0.5,0.99,0.01
666244,0.75,0.938,0.01
666086,0.969,0.969,0.01
666216,0.938,0.99,0.01
665959,0.875,0.75,0.01
666074,0.01,0.01,0.01
666230,0.01,0.01,0.01
666256,0.875,0.875,0.01
666217,0.99,0.938,0.01
665960,0.01,0.01,0.01
666075,0.01,0.01,0.01
666245,0.938,0.01,0.01
666173,0.99,0.99,0.01
666199,0.938,0.99,0.01
666231,0.01,0.01,0.01
666218,0.75,0.5,0.01
666271,0.01,0.01,0.01
665961,0.75,0.938,0.01
666087,0.99,0.99,0.01
666246,0.01,0.01,0.01
666200,0.01,0.01,0.01
666232,0.938,0.984,0.01
666219,0.01,0.01,0.01
666272,0.01,0.01,0.01
666174,0.75,0.99,0.01
666247,0.01,0.01,0.01
665962,0.21,0.938,0.01
666273,0.24,0.875,0.01
666248,0.5,0.5,0.01
666220,0.01,0.01,0.01
666233,0.01,0.01,0.01
666175,0.5,0.03,0.01
665963,0.5,0.938,0.01
666274,0.28,0.875,0.01
666234,0.01,0.01,0.01
666141,0.01,0.01,0.01
666129,0.875,0.75,0.01
665964,0.5,0.938,0.01
666235,0.01,0.01,0.01
666221,0.05,0.99,0.01
666142,0.938,0.969,0.01
666275,0.5,0.875,0.01
666236,0.5,0.5,0.01
666143,0.5,0.984,0.01
666130,0.01,0.01,0.01
666154,0.75,0.99,0.01
666144,0.01,0.01,0.01
665965,0.01,0.01,0.01
666088,0.99,0.984,0.01
666131,0.05,0.5,0.01
666145,0.75,0.01,0.01
666155,0.01,0.2,0.01
666132,0.01,0.01,0.01
666237,0.01,0.01,0.01
666146,0.5,0.27,0.01
666276,0.938,0.938,0.01
666133,0.01,0.01,0.01
666222,0.5,0.75,0.01
666176,0.01,0.01,0.01
665966,0.41,0.984,0.01
666089,0.5,0.969,0.01
666277,0.01,0.01,0.01
666156,0.875,0.99,0.01
666177,0.875,0.75,0.01
666147,0.75,0.875,0.01
666223,0.5,0.01,0.01
666090,0.01,0.01,0.01
665967,0.75,0.969,0.01
666224,0.75,0.75,0.01
666178,0.75,0.75,0.01
666148,0.01,0.01,0.01
665968,0.01,0.01,0.01
666225,0.06,0.5,0.01
666149,0.75,0.875,0.01
666179,0.938,0.5,0.01
665969,0.5,0.938,0.01
666150,0.938,0.99,0.01
666286,0.01,0.01,0.01
666180,0.01,0.01,0.01
666301,0.5,0.875,0.01
666287,0.22,0.75,0.01
665970,0.01,0.01,0.01
666185,0.01,0.875,0.01
666316,0.01,0.01,0.01
666331,0.969,0.23,0.01
666302,0.01,0.01,0.01
666186,0.01,0.01,0.01
666317,0.5,0.938,0.01
666187,0.969,0.938,0.01
666278,0.22,0.969,0.01
666157,0.01,0.01,0.01
666303,0.01,0.938,0.01
666332,0.5,0.969,0.01
666158,0.3,0.2,0.01
666279,0.01,0.01,0.01
666188,0.13,0.5,0.01
666333,0.5,0.75,0.01
666318,0.99,0.984,0.01
666304,0.969,0.875,0.01
666189,0.01,0.01,0.01
666134,0.01,0.01,0.01
666319,0.5,0.01,0.01
666280,0.05,0.875,0.01
666305,0.19,0.875,0.01
666135,0.5,0.938,0.01
666190,0.01,0.01,0.01
666320,0.01,0.01,0.01
666201,0.01,0.01,0.01
666281,0.01,0.01,0.01
666257,0.969,0.969,0.01
666346,0.01,0.01,0.01
666321,0.01,0.01,0.01
666282,0.5,0.938,0.01
666202,0.01,0.938,0.01
666288,0.938,0.969,0.01
666258,0.875,0.5,0.01
666322,0.75,0.969,0.01
666203,0.75,0.99,0.01
666283,0.969,0.875,0.01
666323,0.01,0.01,0.01
666284,0.5,0.01,0.01
666347,0.01,0.01,0.01
666259,0.75,0.05,0.01
666306,0.938,0.969,0.01
666324,0.11,0.11,0.01
666260,0.15,0.99,0.01
666285,0.01,0.01,0.01
666348,0.01,0.01,0.01
666159,0.5,0.75,0.01
666249,0.01,0.01,0.01
666307,0.01,0.01,0.01
666191,0.875,0.938,0.01
666261,0.969,0.5,0.01
666334,0.01,0.01,0.01
666192,0.07,0.05,0.01
666308,0.5,0.875,0.01
666250,0.5,0.5,0.01
666160,0.01,0.984,0.01
666325,0.05,0.75,0.01
666335,0.75,0.99,0.01
666262,0.05,0.13,0.01
666193,0.875,0.984,0.01
666251,0.21,0.05,0.01
666161,0.01,0.01,0.01
666349,0.01,0.01,0.01
666336,0.01,0.17,0.01
666326,0.01,0.01,0.01
666238,0.01,0.01,0.01
666194,0.11,0.19,0.01
666337,0.01,0.984,0.01
666263,0.01,0.01,0.01
666350,0.75,0.969,0.01
666361,0.875,0.5,0.01
666309,0.75,0.99,0.01
666338,0.875,0.938,0.01
666264,0.75,0.938,0.01
666195,0.75,0.938,0.01
666162,0.03,0.99,0.01
666204,0.01,0.01,0.01
666252,0.938,0.07,0.01
666310,0.75,0.875,0.01
666362,0.13,0.969,0.01
666376,0.01,0.75,0.01
666265,0.01,0.01,0.01
666239,0.01,0.01,0.01
666289,0.01,0.01,0.01
666163,0.01,0.01,0.01
666205,0.01,0.875,0.01
666339,0.938,0.969,0.01
666363,0.25,0.75,0.01
666253,0.07,0.875,0.01
666240,0.07,0.5,0.01
666290,0.5,0.938,0.01
666311,0.01,0.01,0.01
666377,0.01,0.01,0.01
666164,0.01,0.01,0.01
666266,0.01,0.01,0.01
666340,0.969,0.984,0.01
666206,0.01,0.01,0.01
666391,0.01,0.01,0.01
666267,0.75,0.5,0.01
666312,0.5,0.984,0.01
666351,0.28,0.875,0.01
666254,0.969,0.969,0.01
666392,0.5,0.5,0.01
666165,0.01,0.01,0.01
666207,0.75,0.875,0.01
666352,0.5,0.875,0.01
666255,0.875,0.75,0.01
666406,0.5,0.01,0.01
666292,0.5,0.75,0.01
666393,0.875,0.938,0.01
666341,0.4,0.2,0.01
666208,0.01,0.01,0.01
666313,0.01,0.01,0.01
666407,0.01,0.01,0.01
666394,0.01,0.01,0.01
666353,0.875,0.938,0.01
666293,0.938,0.938,0.01
666209,0.5,0.984,0.01
666421,0.01,0.01,0.01
666342,0.875,0.969,0.01
666314,0.969,0.75,0.01
666408,0.875,0.01,0.01
666395,0.5,0.875,0.01
666354,0.01,0.01,0.01
666343,0.969,0.99,0.01
666210,0.01,0.01,0.01
666294,0.04,0.18,0.01
666422,0.01,0.01,0.01
666396,0.14,0.938,0.01
666355,0.969,0.969,0.01
666409,0.05,0.11,0.01
666436,0.5,0.99,0.01
666344,0.01,0.01,0.01
666423,0.75,0.938,0.01
666295,0.07,0.875,0.01
666410,0.938,0.75,0.01
666315,0.75,0.875,0.5
666345,0.01,0.01,0.01
666397,0.01,0.01,0.01
666296,0.28,0.969,0.01
666451,0.875,0.11,0.01
666424,0.5,0.984,0.01
666411,0.984,0.99,0.01
666398,0.01,0.01,0.01
666425,0.12,0.969,0.01
666365,0.984,0.99,0.01
666399,0.5,0.938,0.01
666452,0.01,0.01,0.01
666297,0.984,0.938,0.01
666357,0.01,0.01,0.01
666466,0.01,0.01,0.01
666426,0.875,0.99,0.01
666453,0.75,0.969,0.01
666400,0.03,0.03,0.01
666366,0.984,0.938,0.01
666298,0.875,0.938,0.01
666412,0.5,0.5,0.01
666467,0.01,0.01,0.01
666401,0.01,0.875,0.01
666427,0.01,0.01,0.01
666454,0.01,0.5,0.01
666367,0.01,0.01,0.01
666468,0.01,0.01,0.01
666359,0.01,0.75,0.01
666402,0.01,0.75,0.01
666368,0.01,0.01,0.01
666469,0.01,0.01,0.01
666455,0.75,0.938,0.01
666428,0.01,0.01,0.01
666369,0.01,0.01,0.01
666414,0.01,0.01,0.01
666429,0.984,0.99,0.01
666470,0.5,0.969,0.01
666370,0.5,0.875,0.01
666481,0.01,0.01,0.01
666456,0.875,0.984,0.01
666415,0.22,0.75,0.01
666482,0.01,0.01,0.01
666430,0.5,0.984,0.01
666496,0.99,0.99,0.01
666371,0.5,0.875,0.01
666471,0.01,0.01,0.01
666457,0.01,0.01,0.01
666483,0.938,0.938,0.01
666497,0.875,0.99,0.01
666416,0.01,0.01,0.01
666327,0.5,0.875,0.01
666431,0.01,0.01,0.01
666372,0.75,0.75,0.01
666458,0.01,0.5,0.01
666484,0.01,0.01,0.01
666485,0.01,0.01,0.01
666373,0.75,0.18,0.01
666459,0.01,0.01,0.01
666486,0.25,0.938,0.01
666473,0.01,0.01,0.01
666498,0.5,0.01,0.01
666374,0.22,0.75,0.01
666460,0.01,0.01,0.01
666328,0.938,0.99,0.01
666418,0.14,0.75,0.01
666487,0.5,0.984,0.01
666499,0.01,0.01,0.01
666375,0.5,0.5,0.01
666500,0.01,0.875,0.01
666329,0.05,0.75,0.01
666419,0.07,0.33,0.01
666299,0.75,0.938,0.01
666501,0.01,0.01,0.01
666330,0.07,0.01,0.01
666474,0.984,0.99,0.01
666420,0.01,0.01,0.01
666268,0.875,0.5,0.01
666300,0.01,0.01,0.01
666502,0.01,0.01,0.01
666475,0.984,0.984,0.01
666526,0.01,0.01,0.01
666503,0.01,0.5,0.01
666269,0.75,0.875,0.01
666504,0.938,0.969,0.01
666433,0.75,0.938,0.01
666476,0.938,0.5,0.01
666434,0.17,0.875,0.01
666270,0.05,0.875,0.01
666437,0.01,0.875,0.01
666435,0.07,0.15,0.01
666477,0.01,0.01,0.01
666505,0.875,0.938,0.01
666438,0.01,0.01,0.01
666506,0.938,0.875,0.01
666478,0.5,0.99,0.01
666507,0.01,0.01,0.01
666479,0.01,0.01,0.01
666480,0.5,0.5,0.01
666403,0.938,0.99,0.01
666404,0.875,0.23,0.01
666405,0.01,0.01,0.5
666461,0.01,0.75,0.01
666462,0.5,0.969,0.01
666583,0.75,0.17,0.01
666463,0.01,0.01,0.01
666464,0.01,0.01,0.01
666488,0.75,0.99,0.01
666465,0.01,0.01,0.01
666378,0.01,0.5,0.01
666489,0.75,0.969,0.01
666379,0.875,0.01,0.01
666490,0.5,0.875,0.01
666380,0.01,0.01,0.01
666491,0.22,0.75,0.01
666381,0.01,0.01,0.01
666492,0.75,0.875,0.01
666382,0.01,0.01,0.01
666439,0.99,0.99,0.01
666383,0.875,0.984,0.01
666440,0.75,0.99,0.01
666493,0.75,0.969,0.01
666384,0.75,0.99,0.01
666494,0.99,0.99,0.01
666385,0.01,0.01,0.01
666441,0.01,0.01,0.01
666495,0.5,0.938,0.01
666386,0.938,0.984,0.01
666442,0.01,0.01,0.01
666443,0.01,0.01,0.01
666387,0.99,0.99,0.01
666444,0.75,0.01,0.01
666388,0.11,0.01,0.01
666445,0.5,0.75,0.01
666389,0.01,0.01,0.01
666446,0.01,0.01,0.01
666390,0.5,0.969,0.01
666447,0.875,0.99,0.01
666538,0.01,0.01,0.01
666448,0.01,0.01,0.01
666449,0.75,0.75,0.01
666450,0.35,0.99,0.01
666846,0.43,0.5,0.01
666926,0.875,0.99,0.01
667186,0.875,0.875,0.01
667004,0.11,0.13,0.01
667140,0.01,0.01,0.01
667279,0.08,0.08,0.01
667208,0.5,0.01,0.01
667345,0.984,0.969,0.01
667301,0.75,0.984,0.01
667440,0.01,0.01,0.01
667658,0.01,0.01,0.01
667846,0.875,0.875,0.01
667740,0.01,0.01,0.01
667899,0.01,0.01,0.01
668413,0.08,0.1,0.01
668487,0.01,0.875,0.01
668796,0.875,0.938,0.01
669109,0.01,0.01,0.01
669420,0.01,0.01,0.01
669877,0.05,0.5,0.01
670216,0.03,0.01,0.01
670475,0.5,0.99,0.01
670659,0.938,0.99,0.01
670832,0.01,0.01,0.01
671448,0.38,0.19,0.01
671546,0.5,0.01,0.01
672419,0.01,0.01,0.01
672762,0.01,0.01,0.01
673111,0.75,0.875,0.01
673296,0.01,0.01,0.01
673212,0.99,0.99,0.01
673575,0.01,0.01,0.01
674149,0.01,0.5,0.01
674173,0.01,0.01,0.01
674355,0.75,0.875,0.01
674473,0.5,0.875,0.01
674606,0.5,0.938,0.01
674649,0.11,0.01,0.01
675008,0.01,0.01,0.01
675494,0.01,0.01,0.01
675585,0.5,0.5,0.5
676067,0.01,0.01,0.01
676082,0.03,0.03,0.01
676084,0.75,0.875,0.01
676096,0.11,0.01,0.01
676086,0.01,0.01,0.01
676087,0.01,0.01,0.01
676097,0.01,0.01,0.01
676111,0.44,0.938,0.01
676071,0.01,0.75,0.01
676112,0.938,0.99,0.01
676098,0.75,0.984,0.01
676126,0.01,0.01,0.01
676099,0.969,0.08,0.01
676100,0.05,0.938,0.01
676128,0.75,0.938,0.01
676129,0.875,0.938,0.01
676101,0.75,0.938,0.01
676141,0.07,0.5,0.01
676130,0.01,0.01,0.01
676142,0.984,0.938,0.01
676131,0.22,0.29,0.01
676156,0.5,0.938,0.01
676171,0.99,0.938,0.01
676172,0.5,0.99,0.01
676143,0.05,0.938,0.01
676102,0.01,0.01,0.01
676173,0.01,0.01,0.01
676158,0.75,0.969,0.01
676144,0.01,0.01,0.01
676103,0.875,0.75,0.01
676186,0.01,0.01,0.01
676174,0.3,0.99,0.01
676159,0.01,0.01,0.01
676187,0.938,0.969,0.01
676175,0.01,0.01,0.01
676104,0.969,0.875,0.01
676176,0.75,0.984,0.01
676188,0.984,0.875,0.01
676077,0.75,0.984,0.01
676201,0.969,0.99,0.01
676160,0.01,0.03,0.01
676105,0.01,0.01,0.01
676189,0.01,0.01,0.01
676177,0.75,0.99,0.01
676202,0.75,0.969,0.01
676106,0.5,0.938,0.01
676161,0.75,0.01,0.01
676190,0.05,0.06,0.01
676203,0.01,0.01,0.01
676178,0.01,0.01,0.01
676162,0.984,0.875,0.01
676079,0.14,0.875,0.01
676163,0.01,0.01,0.01
676179,0.875,0.99,0.01
676204,0.01,0.01,0.01
676191,0.938,0.969,0.01
676216,0.01,0.75,0.01
676217,0.969,0.938,0.01
676164,0.75,0.938,0.01
676107,0.75,0.08,0.01
676205,0.01,0.01,0.01
676180,0.01,0.01,0.01
676192,0.5,0.5,0.01
676231,0.5,0.75,0.01
676246,0.75,0.984,0.01
676206,0.01,0.01,0.01
676165,0.75,0.5,0.01
676261,0.08,0.5,0.01
676181,0.01,0.01,0.01
676108,0.01,0.01,0.01
676218,0.01,0.01,0.01
676247,0.27,0.875,0.01
676207,0.75,0.99,0.01
676193,0.01,0.01,0.01
676262,0.5,0.75,0.01
676109,0.01,0.01,0.01
676166,0.01,0.01,0.01
676232,0.875,0.99,0.01
676113,0.28,0.2,0.01
676219,0.01,0.01,0.01
676183,0.01,0.01,0.01
676167,0.01,0.01,0.01
676263,0.01,0.01,0.01
676194,0.5,0.75,0.01
676110,0.01,0.01,0.01
676208,0.08,0.75,0.01
676233,0.16,0.01,0.01
676220,0.01,0.938,0.01
676114,0.5,0.875,0.01
676195,0.5,0.99,0.01
676184,0.01,0.01,0.01
676248,0.01,0.01,0.01
676185,0.01,0.01,0.01
676264,0.19,0.5,0.01
676221,0.14,0.01,0.01
676169,0.99,0.984,0.01
676234,0.01,0.01,0.01
676222,0.5,0.875,0.01
676265,0.75,0.875,0.01
676249,0.23,0.875,0.01
676276,0.01,0.01,0.01
676235,0.01,0.01,0.01
676209,0.01,0.01,0.01
676170,0.875,0.75,0.01
676250,0.75,0.5,0.01
676291,0.938,0.5,0.01
676223,0.5,0.984,0.01
676210,0.5,0.969,0.01
676196,0.01,0.01,0.01
676236,0.5,0.75,0.01
676292,0.01,0.01,0.01
676211,0.01,0.01,0.01
676197,0.01,0.01,0.01
676306,0.03,0.03,0.01
676293,0.01,0.01,0.01
676307,0.07,0.938,0.01
676213,0.01,0.01,0.01
676132,0.13,0.938,0.01
676198,0.01,0.01,0.01
676214,0.5,0.875,0.01
676321,0.984,0.984,0.01
676277,0.01,0.01,0.01
676251,0.969,0.99,0.01
676115,0.938,0.984,0.01
676199,0.01,0.01,0.01
676133,0.875,0.984,0.01
676308,0.01,0.01,0.01
676215,0.875,0.75,0.01
676278,0.75,0.5,0.01
676267,0.01,0.01,0.01
676252,0.01,0.01,0.01
676116,0.01,0.75,0.01
676237,0.5,0.938,0.01
676145,0.01,0.01,0.01
676200,0.5,0.01,0.01
676309,0.969,0.969,0.01
676134,0.01,0.01,0.01
676253,0.01,0.01,0.01
676268,0.875,0.969,0.01
676279,0.01,0.01,0.01
676135,0.875,0.984,0.01
676254,0.01,0.938,0.01
676336,0.01,0.01,0.01
676136,0.01,0.01,0.01
676337,0.05,0.875,0.01
676238,0.01,0.875,0.01
676255,0.01,0.01,0.01
676322,0.04,0.938,0.01
676146,0.875,0.875,0.01
676269,0.01,0.01,0.01
676256,0.01,0.01,0.01
676118,0.5,0.5,0.01
676137,0.01,0.01,0.01
676239,0.01,0.01,0.01
676323,0.01,0.01,0.01
676257,0.75,0.75,0.01
676138,0.938,0.984,0.01
676240,0.01,0.01,0.01
676147,0.938,0.75,0.01
676270,0.01,0.01,0.01
676241,0.01,0.01,0.01
676258,0.875,0.875,0.01
676271,0.01,0.01,0.01
676139,0.01,0.01,0.01
676148,0.16,0.44,0.01
676259,0.75,0.938,0.01
676272,0.01,0.01,0.01
676149,0.75,0.938,0.01
676242,0.01,0.01,0.01
676324,0.01,0.01,0.5
676273,0.984,0.99,0.01
676140,0.5,0.938,0.01
676150,0.01,0.22,0.01
676260,0.01,0.01,0.01
676325,0.5,0.938,0.01
676244,0.984,0.875,0.01
676274,0.06,0.969,0.01
676151,0.01,0.01,0.01
676245,0.875,0.5,0.01
676152,0.01,0.01,0.01
676351,0.01,0.01,0.01
